0	01 Identifiants		\N	2022-01-14 12:36:53	0	0	\N	0	16
0	09 Identifiants : adresse ip, terminal utilisé, id d'authentification, source		\N	2022-01-14 12:36:53	0	0	\N	0	38
0	14 Identifiants : ID unique de publicité (internet, cookie third party)		\N	2022-01-14 12:36:53	0	0	\N	0	39
0	29 Activités : navigation internet, cookie (URL, adresse ip de l'ordinateur, moment, actions effectués…)		\N	2022-01-14 12:36:53	0	0	\N	0	40
0	70 Données RH	Données concernant les employés, leurs activités, la paie	\N	2022-01-14 12:36:53	0	0	\N	0	49
0	02 Identifiants : domicile privé (adresse postale)		\N	2022-01-14 12:36:53	0	0	\N	0	61
0	03 Identifiants : adresse de messagerie personnelle		\N	2022-01-14 12:36:53	0	0	\N	0	62
0	03 Identifiants : téléphone privé (portable, fixe)		\N	2022-01-14 12:36:53	0	0	\N	0	63
0	01 Identifiants : état civil (nom, prénom, civilité)		\N	2022-01-14 12:36:53	0	0	\N	0	64
0	03 Identifiants : identifiant, pseudo de réseau social (facebook, linkedin, ..)		\N	2022-01-14 12:36:53	0	0	\N	0	68
0	15 Etat civil : date et lieu de naissance		\N	2022-01-14 12:36:53	0	0	\N	0	69
0	21 Activités : correspondance ou message par téléphone, mail, en ligne, courrier (moment, destinataires, contenu...)		\N	2022-01-14 12:36:53	0	0	\N	0	70
0	41 Situation et relations : profession, domaine d'activité, catégorie socio-professionnelle		\N	2022-01-14 12:36:53	0	0	\N	0	71
0	70 Données RH : CV, diplômes, expériences, centres d'intérêts		\N	2022-01-14 12:36:53	0	0	\N	0	72
0	75 Données RH : entretiens (dates, évaluateur, objectifs, appréciations)	dates des entretiens, évaluateur, objectifs assignés, résultats obtenus \
appréciation des aptitudes professionnelles\
observations et souhaits formulés par l'employé, prévisions d'évolution de carrière	\N	2022-01-14 12:36:53	0	0	\N	0	73
0	04 Identifiants : coordonnées professionnelles (organisme, poste, tél, mail)		\N	2022-01-14 12:36:53	0	0	\N	0	75
0	23 Activités : éléments de vente (n° commande, bl, facture, date, liste de produits ou services, quantités, prix)	Suivi des transactions commerciales	\N	2022-01-14 12:36:53	0	0	\N	0	76
0	05 Identifiants : copie de carte id ou passeport, permis conduire		\N	2022-01-14 12:36:53	0	0	\N	0	87
0	08 Identifiants : photographie (type identité)		\N	2022-01-14 12:36:53	0	0	\N	0	88
0	12 Identifiants : NIR (numéro sécurité sociale)		\N	2022-01-14 12:36:53	0	0	\N	0	89
0	71 Données RH : classement conventionnel (coefficient, indice, échelon)		\N	2022-01-14 12:36:53	0	0	\N	0	90
0	71 Données RH : contrat de travail, salaire mensuel, forfait jour, salaire horaire		\N	2022-01-14 12:36:53	0	0	\N	0	91
0	72 Données RH : nature de l'emploi, poste, statut catégoriel, ancienneté		\N	2022-01-14 12:36:53	0	0	\N	0	92
0	73 Données RH : données de prévoyance et de mutuelle		\N	2022-01-14 12:36:53	0	0	\N	0	93
0	72 Données RH : spécificités du salarié, handicap, liste des pénibilités		\N	2022-01-14 12:36:53	0	0	\N	0	94
0	31 Vie personnelle : prénoms, âge des enfants		\N	2022-01-14 12:36:53	0	0	\N	0	95
0	10 Identifiants : signature (manuscrite, numérique)		\N	2022-01-14 12:36:53	0	0	\N	0	96
0	75 Données RH : évaluations, formations	CPF acquis, suivi des demandes de formation et des périodes de formation effectuées\
organisation des sessions de formation, évaluation des connaissances et des formations	\N	2022-01-14 12:36:53	0	0	\N	0	97
0	25 Activités : activités sur les réseaux sociaux (posts, forums...)		\N	2022-01-14 12:36:53	0	0	\N	0	101
0	22 Activités : devis, propositions, essais, négociations	Suivi de la relation commerciale	\N	2022-01-14 12:36:53	0	0	\N	0	117
